Freq.	Vn022
2.22330989065077e+005	-4.47642271295603e+000	3.81121287208100e+001
2.22843514926967e+005	-4.48465403854090e+000	3.78987741490564e+001
2.23357222282989e+005	-4.49286998790212e+000	3.76846748240105e+001
2.23872113856770e+005	-4.50107084068427e+000	3.74698266335103e+001
2.24388192378213e+005	-4.50925688299988e+000	3.72542254498247e+001
2.24905460583514e+005	-4.51742840749940e+000	3.70378671298728e+001
2.25423921215179e+005	-4.52558571346102e+000	3.68207475154827e+001
2.25943577022033e+005	-4.53372910688948e+000	3.66028624336392e+001
2.26464430759241e+005	-4.54185890059680e+000	3.63842076967261e+001
2.26986485188317e+005	-4.54997541430371e+000	3.61647791028392e+001
2.27509743077142e+005	-4.55807897473031e+000	3.59445724360197e+001
2.28034207199977e+005	-4.56616991568406e+000	3.57235834665849e+001
2.28559880337478e+005	-4.57424857816529e+000	3.55018079514255e+001
2.29086765276712e+005	-4.58231531045804e+000	3.52792416342967e+001
2.29614864811171e+005	-4.59037046821160e+000	3.50558802461771e+001
2.30144181740785e+005	-4.59841441456605e+000	3.48317195055962e+001
2.30674718871941e+005	-4.60644752021805e+000	3.46067551189771e+001
2.31206479017493e+005	-4.61447016354764e+000	3.43809827809972e+001
2.31739464996782e+005	-4.62248273069225e+000	3.41543981749761e+001
2.32273679635644e+005	-4.63048561566009e+000	3.39269969732698e+001
2.32809125766434e+005	-4.63847922042321e+000	3.36987748376369e+001
2.33345806228034e+005	-4.64646395502400e+000	3.34697274196918e+001
2.33883723865869e+005	-4.65444023766480e+000	3.32398503613038e+001
2.34422881531925e+005	-4.66240849483382e+000	3.30091392950547e+001
2.34963282084763e+005	-4.67036916136498e+000	3.27775898446755e+001
2.35504928389534e+005	-4.67832268058084e+000	3.25451976255398e+001
2.36047823317990e+005	-4.68626950437979e+000	3.23119582451337e+001
2.36591969748508e+005	-4.69421009332482e+000	3.20778673035409e+001
2.37137370566098e+005	-4.70214491677730e+000	3.18429203939953e+001
2.37684028662420e+005	-4.71007445297075e+000	3.16071131033561e+001
2.38231946935801e+005	-4.71799918913528e+000	3.13704410126938e+001
2.38781128291249e+005	-4.72591962159562e+000	3.11328996978300e+001
2.39331575640470e+005	-4.73383625586776e+000	3.08944847299311e+001
2.39883291901880e+005	-4.74174960678062e+000	3.06551916760827e+001
2.40436280000624e+005	-4.74966019856813e+000	3.04150160998992e+001
2.40990542868590e+005	-4.75756856497499e+000	3.01739535621633e+001
2.41546083444425e+005	-4.76547524937075e+000	2.99319996214651e+001
2.42102904673548e+005	-4.77338080485317e+000	2.96891498348540e+001
2.42661009508172e+005	-4.78128579434559e+000	2.94453997585307e+001
2.43220400907312e+005	-4.78919079070388e+000	2.92007449485298e+001
2.43781081836805e+005	-4.79709637684178e+000	2.89551809614566e+001
2.44343055269327e+005	-4.80500314580238e+000	2.87087033552009e+001
2.44906324184404e+005	-4.81291170089579e+000	2.84613076896945e+001
2.45470891568433e+005	-4.82082265578757e+000	2.82129895276925e+001
2.46036760414692e+005	-4.82873663460235e+000	2.79637444355576e+001
2.46603933723363e+005	-4.83665427203958e+000	2.77135679840746e+001
2.47172414501542e+005	-4.84457621346650e+000	2.74624557492863e+001
2.47742205763257e+005	-4.85250311503027e+000	2.72104033133349e+001
2.48313310529486e+005	-4.86043564375108e+000	2.69574062653483e+001
2.48885731828167e+005	-4.86837447764686e+000	2.67034602023231e+001
2.49459472694224e+005	-4.87632030580773e+000	2.64485607300486e+001
2.50034536169571e+005	-4.88427382851862e+000	2.61927034640388e+001
2.50610925303139e+005	-4.89223575735316e+000	2.59358840304901e+001
2.51188643150886e+005	-4.90020681526651e+000	2.56780980672667e+001
2.51767692775813e+005	-4.90818773671481e+000	2.54193412249086e+001
2.52348077247985e+005	-4.91617926772595e+000	2.51596091676306e+001
2.52929799644542e+005	-4.92418216603500e+000	2.48988975744022e+001
2.53512863049718e+005	-4.93219720113170e+000	2.46372021400070e+001
2.54097270554857e+005	-4.94022515440346e+000	2.43745185761240e+001
2.54683025258431e+005	-4.94826681920101e+000	2.41108426124769e+001
2.55270130266051e+005	-4.95632300093523e+000	2.38461699979378e+001
2.55858588690491e+005	-4.96439451718411e+000	2.35804965017296e+001
2.56448403651698e+005	-4.97248219775703e+000	2.33138179145766e+001
2.57039578276812e+005	-4.98058688480643e+000	2.30461300499572e+001
2.57632115700183e+005	-4.98870943290253e+000	2.27774287453175e+001
2.58226019063385e+005	-4.99685070912063e+000	2.25077098633495e+001
2.58821291515234e+005	-5.00501159312663e+000	2.22369692932626e+001
2.59417936211807e+005	-5.01319297725937e+000	2.19652029521059e+001
2.60015956316452e+005	-5.02139576659864e+000	2.16924067861207e+001
2.60615354999814e+005	-5.02962087905894e+000	2.14185767720773e+001
2.61216135439845e+005	-5.03786924545381e+000	2.11437089186796e+001
2.61818300821823e+005	-5.04614180956623e+000	2.08677992679842e+001
2.62421854338368e+005	-5.05443952822748e+000	2.05908438968229e+001
2.63026799189462e+005	-5.06276337138371e+000	2.03128389182978e+001
2.63633138582462e+005	-5.07111432214394e+000	2.00337804832369e+001
2.64240875732118e+005	-5.07949337686556e+000	1.97536647817420e+001
2.64850013860593e+005	-5.08790154520000e+000	1.94724880447156e+001
2.65460556197477e+005	-5.09633985014965e+000	1.91902465454343e+001
2.66072505979804e+005	-5.10480932812583e+000	1.89069366011531e+001
2.66685866452071e+005	-5.11331102898409e+000	1.86225545747175e+001
2.67300640866254e+005	-5.12184601609236e+000	1.83370968762067e+001
2.67916832481826e+005	-5.13041536634848e+000	1.80505599646160e+001
2.68534444565773e+005	-5.13902017024671e+000	1.77629403495509e+001
2.69153480392614e+005	-5.14766153188390e+000	1.74742345929535e+001
2.69773943244414e+005	-5.15634056901119e+000	1.71844393108526e+001
2.70395836410806e+005	-5.16505841304975e+000	1.68935511751343e+001
2.71019163189006e+005	-5.17381620911306e+000	1.66015669153423e+001
2.71643926883829e+005	-5.18261511603812e+000	1.63084833205148e+001
2.72270130807712e+005	-5.19145630638570e+000	1.60142972410222e+001
2.72897778280725e+005	-5.20034096644769e+000	1.57190055904389e+001
2.73526872630592e+005	-5.20927029625930e+000	1.54226053474572e+001
2.74157417192709e+005	-5.21824550959708e+000	1.51250935577933e+001
2.74789415310160e+005	-5.22726783396991e+000	1.48264673361491e+001
2.75422870333737e+005	-5.23633851060981e+000	1.45267238681644e+001
2.76057785621954e+005	-5.24545879444954e+000	1.42258604124274e+001
2.76694164541071e+005	-5.25462995410762e+000	1.39238743024732e+001
2.77332010465103e+005	-5.26385327185148e+000	1.36207629488288e+001
2.77971326775848e+005	-5.27313004358127e+000	1.33165238410723e+001
2.78612116862896e+005	-5.28246157876276e+000	1.30111545499001e+001
2.79254384123653e+005	-5.29184920040816e+000	1.27046527292462e+001
2.79898131963355e+005	-5.30129424500048e+000	1.23970161183831e+001
2.80543363795090e+005	-5.31079806244668e+000	1.20882425440596e+001
2.81190083039812e+005	-5.32036201601440e+000	1.17783299226714e+001
2.81838293126363e+005	-5.32998748224751e+000	1.14672762624247e+001
2.82487997491488e+005	-5.33967585090311e+000	1.11550796655279e+001
2.83139199579855e+005	-5.34942852484276e+000	1.08417383304080e+001
2.83791902844073e+005	-5.35924691995604e+000	1.05272505539092e+001
2.84446110744709e+005	-5.36913246504794e+000	1.02116147335561e+001
2.85101826750308e+005	-5.37908660174351e+000	9.89482936979233e+000
2.85759054337411e+005	-5.38911078434787e+000	9.57689306823768e+000
2.86417796990575e+005	-5.39920647974247e+000	9.25780454198167e+000
2.87078058202385e+005	-5.40937516724857e+000	8.93756261383531e+000
2.87739841473483e+005	-5.41961833846739e+000	8.61616621866956e+000
2.88403150312577e+005	-5.42993749714953e+000	8.29361440567430e+000
2.89067988236463e+005	-5.44033415903569e+000	7.96990634069898e+000
2.89734358770048e+005	-5.45080985167781e+000	7.64504130855190e+000
2.90402265446360e+005	-5.46136611426681e+000	7.31901871532417e+000
2.91071711806576e+005	-5.47200449746136e+000	6.99183809071438e+000
2.91742701400032e+005	-5.48272656317152e+000	6.66349909035984e+000
2.92415237784248e+005	-5.49353388437329e+000	6.33400149814333e+000
2.93089324524947e+005	-5.50442804488693e+000	6.00334522854158e+000
2.93764965196067e+005	-5.51541063915495e+000	5.67153032893018e+000
2.94442163379790e+005	-5.52648327201801e+000	5.33855698190670e+000
2.95120922666552e+005	-5.53764755846596e+000	5.00442550761583e+000
2.95801246655068e+005	-5.54890512338642e+000	4.66913636602593e+000
2.96483138952348e+005	-5.56025760130622e+000	4.33269015926273e+000
2.97166603173716e+005	-5.57170663612762e+000	3.99508763385829e+000
2.97851642942832e+005	-5.58325388082959e+000	3.65632968305570e+000
2.98538261891709e+005	-5.59490099719371e+000	3.31641734904530e+000
2.99226463660731e+005	-5.60664965548658e+000	2.97535182522616e+000
2.99916251898677e+005	-5.61850153416661e+000	2.63313445841034e+000
3.00607630262735e+005	-5.63045831954295e+000	2.28976675105289e+000
3.01300602418524e+005	-5.64252170545476e+000	1.94525036340959e+000
3.01995172040113e+005	-5.65469339292436e+000	1.59958711572153e+000
3.02691342810042e+005	-5.66697508979885e+000	1.25277899032402e+000
3.03389118419338e+005	-5.67936851039220e+000	9.04828133768768e-001
3.04088502567539e+005	-5.69187537511342e+000	5.55736858894554e-001
3.04789498962709e+005	-5.70449741006214e+000	2.05507646860465e-001
3.05492111321462e+005	-5.71723634665853e+000	-1.45856850831087e-001
3.06196343368978e+005	-5.73009392121519e+000	-4.98353810378222e-001
3.06902198839026e+005	-5.74307187452491e+000	-8.51980233735145e-001
3.07609681473981e+005	-5.75617195144648e+000	-1.20673294673649e+000
3.08318795024845e+005	-5.76939590044624e+000	-1.56260859723439e+000
3.09029543251269e+005	-5.78274547315874e+000	-1.91960365330994e+000
3.09741929921567e+005	-5.79622242393656e+000	-2.27771440152031e+000
3.10455958812745e+005	-5.80982850935429e+000	-2.63693694519820e+000
3.11171633710511e+005	-5.82356548775751e+000	-2.99726720279160e+000
3.11888958409302e+005	-5.83743511876249e+000	-3.35870090628856e+000
3.12607936712304e+005	-5.85143916275012e+000	-3.72123359968256e+000
3.13328572431467e+005	-5.86557938035604e+000	-4.08486063747697e+000
3.14050869387530e+005	-5.87985753196923e+000	-4.44957718330724e+000
3.14774831410039e+005	-5.89427537717330e+000	-4.81537820857258e+000
3.15500462337370e+005	-5.90883467424257e+000	-5.18225849116411e+000
3.16227766016745e+005	-5.92353717955415e+000	-5.55021261426118e+000
3.16956746304256e+005	-5.93838464707712e+000	-5.91923496519222e+000
3.17687407064884e+005	-5.95337882776176e+000	-6.28931973438320e+000
3.18419752172519e+005	-5.96852146900434e+000	-6.66046091436877e+000
3.19153785509983e+005	-5.98381431403561e+000	-7.03265229888569e+000
3.19889510969046e+005	-5.99925910134662e+000	-7.40588748206552e+000
3.20626932450452e+005	-6.01485756408288e+000	-7.78015985768906e+000
3.21366053863937e+005	-6.03061142944075e+000	-8.15546261854381e+000
3.22106879128249e+005	-6.04652241805843e+000	-8.53178875586146e+000
3.22849412171169e+005	-6.06259224339146e+000	-8.90913105884415e+000
3.23593656929533e+005	-6.07882261107832e+000	-9.28748211429947e+000
3.24339617349254e+005	-6.09521521832362e+000	-9.66683430635170e+000
3.25087297385339e+005	-6.11177175324544e+000	-1.00471798162641e+001
3.25836701001913e+005	-6.12849389424257e+000	-1.04285106223637e+001
3.26587832172240e+005	-6.14538330932973e+000	-1.08108185000337e+001
3.27340694878742e+005	-6.16244165549660e+000	-1.11940950218784e+001
3.28095293113023e+005	-6.17967057804291e+000	-1.15783315579057e+001
3.28851630875886e+005	-6.19707170992053e+000	-1.19635192758943e+001
3.29609712177361e+005	-6.21464667105943e+000	-1.23496491418272e+001
3.30369541036718e+005	-6.23239706769801e+000	-1.27367119204342e+001
3.31131121482494e+005	-6.25032449172464e+000	-1.31246981758698e+001
3.31894457552513e+005	-6.26843051998917e+000	-1.35135982724982e+001
3.32659553293907e+005	-6.28671671363246e+000	-1.39034023757610e+001
3.33426412763137e+005	-6.30518461741177e+000	-1.42941004532134e+001
3.34195040026016e+005	-6.32383575901919e+000	-1.46856822756354e+001
3.34965439157729e+005	-6.34267164840617e+000	-1.50781374182641e+001
3.35737614242856e+005	-6.36169377710813e+000	-1.54714552621857e+001
3.36511569375392e+005	-6.38090361756725e+000	-1.58656249957961e+001
3.37287308658770e+005	-6.40030262245219e+000	-1.62606356163946e+001
3.38064836205882e+005	-6.41989222399593e+000	-1.66564759319263e+001
3.38844156139103e+005	-6.43967383332448e+000	-1.70531345628183e+001
3.39625272590308e+005	-6.45964883976677e+000	-1.74505999439413e+001
3.40408189700901e+005	-6.47981861023899e+000	-1.78488603266889e+001
3.41192911621828e+005	-6.50018448853758e+000	-1.82479037812109e+001
3.41979442513608e+005	-6.52074779471696e+000	-1.86477181987143e+001
3.42767786546349e+005	-6.54150982442019e+000	-1.90482912939254e+001
3.43557947899773e+005	-6.56247184825921e+000	-1.94496106076690e+001
3.44349930763237e+005	-6.58363511116267e+000	-1.98516635095538e+001
3.45143739335755e+005	-6.60500083175572e+000	-2.02544372007792e+001
3.45939377826020e+005	-6.62657020172830e+000	-2.06579187170729e+001
3.46736850452429e+005	-6.64834438524473e+000	-2.10620949317476e+001
3.47536161443103e+005	-6.67032451832640e+000	-2.14669525588447e+001
3.48337315035909e+005	-6.69251170825571e+000	-2.18724781564395e+001
3.49140315478483e+005	-6.71490703300806e+000	-2.22786581300212e+001
3.49945167028254e+005	-6.73751154066547e+000	-2.26854787360122e+001
3.50751873952464e+005	-6.76032624886432e+000	-2.30929260853746e+001
3.51560440528194e+005	-6.78335214424663e+000	-2.35009861473544e+001
3.52370871042383e+005	-6.80659018192582e+000	-2.39096447533084e+001
3.53183169791853e+005	-6.83004128496028e+000	-2.43188876006439e+001
3.53997341083330e+005	-6.85370634383858e+000	-2.47287002568730e+001
3.54813389233471e+005	-6.87758621600127e+000	-2.51390681637431e+001
3.55631318568880e+005	-6.90168172535168e+000	-2.55499766414980e+001
3.56451133426139e+005	-6.92599366178411e+000	-2.59614108931924e+001
3.57272838151823e+005	-6.95052278074970e+000	-2.63733560091483e+001
3.58096437102530e+005	-6.97526980280948e+000	-2.67857969714548e+001
3.58921934644899e+005	-7.00023541323144e+000	-2.71987186585834e+001
3.59749335155636e+005	-7.02542026157927e+000	-2.76121058500719e+001
3.60578643021536e+005	-7.05082496134235e+000	-2.80259432313086e+001
3.61409862639506e+005	-7.07645008956306e+000	-2.84402153983618e+001
3.62242998416591e+005	-7.10229618649967e+000	-2.88549068629073e+001
3.63078054769994e+005	-7.12836375529107e+000	-2.92700020572142e+001
3.63915036127099e+005	-7.15465326166568e+000	-2.96854853392007e+001
3.64753946925500e+005	-7.18116513363749e+000	-3.01013409975583e+001
3.65594791613017e+005	-7.20789976124378e+000	-3.05175532568987e+001
3.66437574647725e+005	-7.23485749631342e+000	-3.09341062830206e+001
3.67282300497976e+005	-7.26203865220549e+000	-3.13509841881526e+001
3.68128973642422e+005	-7.28944350364765e+000	-3.17681710362940e+001
3.68977598570041e+005	-7.31707228650821e+000	-3.21856508485740e+001
3.69828179780157e+005	-7.34492519766952e+000	-3.26034076086544e+001
3.70680721782466e+005	-7.37300239485768e+000	-3.30214252681525e+001
3.71535229097062e+005	-7.40130399653493e+000	-3.34396877521234e+001
3.72391706254458e+005	-7.42983008180010e+000	-3.38581789645218e+001
3.73250157795610e+005	-7.45858069031253e+000	-3.42768827937240e+001
3.74110588271942e+005	-7.48755582222911e+000	-3.46957831180364e+001
3.74973002245372e+005	-7.51675543817615e+000	-3.51148638112294e+001
3.75837404288333e+005	-7.54617945923775e+000	-3.55341087480658e+001
3.76703798983797e+005	-7.57582776696933e+000	-3.59535018098406e+001
3.77572190925304e+005	-7.60570020342170e+000	-3.63730268899182e+001
3.78442584716981e+005	-7.63579657120511e+000	-3.67926678992374e+001
3.79314984973569e+005	-7.66611663356039e+000	-3.72124087718417e+001
3.80189396320448e+005	-7.69666011446217e+000	-3.76322334703597e+001
3.81065823393660e+005	-7.72742669873073e+000	-3.80521259914778e+001
3.81944270839933e+005	-7.75841603218789e+000	-3.84720703713957e+001
3.82824743316709e+005	-7.78962772179309e+000	-3.88920506912173e+001
3.83707245492165e+005	-7.82106133587475e+000	-3.93120510823537e+001
3.84591782045239e+005	-7.85271640427953e+000	-3.97320557318435e+001
3.85478357665657e+005	-7.88459241864078e+000	-4.01520488876681e+001
3.86366977053954e+005	-7.91668883261790e+000	-4.05720148639727e+001
3.87257644921502e+005	-7.94900506214105e+000	-4.09919380462789e+001
3.88150365990533e+005	-7.98154048572502e+000	-4.14118028966241e+001
3.89045144994165e+005	-8.01429444476400e+000	-4.18315939586282e+001
3.89941986676427e+005	-8.04726624386385e+000	-4.22512958625199e+001
3.90840895792286e+005	-8.08045515117268e+000	-4.26708933300720e+001
3.91741877107666e+005	-8.11386039876659e+000	-4.30903711794844e+001
3.92644935399483e+005	-8.14748118301554e+000	-4.35097143301846e+001
3.93550075455660e+005	-8.18131666499071e+000	-4.39289078075384e+001
3.94457302075161e+005	-8.21536597087181e+000	-4.43479367474936e+001
3.95366620068010e+005	-8.24962819240247e+000	-4.47667864011428e+001
3.96278034255321e+005	-8.28410238731650e+000	-4.51854421391718e+001
3.97191549469322e+005	-8.31878757981292e+000	-4.56038894562464e+001
3.98107170553379e+005	-8.35368276104787e+000	-4.60221139752898e+001
3.99024902362023e+005	-8.38878688961862e+000	-4.64401014516558e+001
3.99944749760978e+005	-8.42409889208120e+000	-4.68578377772260e+001
4.00866717627183e+005	-8.45961766347450e+000	-4.72753089843844e+001
4.01790810848820e+005	-8.49534206784914e+000	-4.76925012498841e+001
4.02717034325339e+005	-8.53127093883946e+000	-4.81094008986366e+001
